# This autogenerated file contains solubilities of CO2 and H2O in a respective fluid system.
# The values have been calculated by means of (11)-(14) in https://doi.org/10.1016/S0016-7037(03)00273-4.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min phase pressure = 101325.0, max phase pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C], phase pressure [Pa],         y_H2O [-],         x_CO2 [-]
 3.01010101010e+00,   4.82936506281e+07, 2.12708637043e-03, 3.28155878162e-02
 3.01010101010e+00,   4.87956540201e+07, 2.13004059975e-03, 3.28007128474e-02
 3.01010101010e+00,   4.92976574121e+07, 2.13297826686e-03, 3.27855616104e-02
 3.01010101010e+00,   4.97996608040e+07, 2.13589957786e-03, 3.27701406751e-02
 3.01010101010e+00,   5.03016641960e+07, 2.13880473214e-03, 3.27544564701e-02
 3.01010101010e+00,   5.08036675879e+07, 2.14169392253e-03, 3.27385152913e-02
 3.01010101010e+00,   5.13056709799e+07, 2.14456733562e-03, 3.27223233018e-02
 3.01010101010e+00,   5.18076743719e+07, 2.14742515187e-03, 3.27058865407e-02
 3.01010101010e+00,   5.23096777638e+07, 2.15026754594e-03, 3.26892109229e-02
 3.01010101010e+00,   5.28116811558e+07, 2.15309468684e-03, 3.26723022427e-02
 3.01010101010e+00,   5.33136845477e+07, 2.15590673817e-03, 3.26551661775e-02
 3.01010101010e+00,   5.38156879397e+07, 2.15870385825e-03, 3.26378082931e-02
 3.01010101010e+00,   5.43176913317e+07, 2.16148620028e-03, 3.26202340465e-02
 3.01010101010e+00,   5.48196947236e+07, 2.16425391255e-03, 3.26024487882e-02
 3.01010101010e+00,   5.53216981156e+07, 2.16700713879e-03, 3.25844577583e-02
 3.01010101010e+00,   5.58237015075e+07, 2.16974601793e-03, 3.25662661043e-02
 3.01010101010e+00,   5.63257048995e+07, 2.17247068453e-03, 3.25478788723e-02
 3.01010101010e+00,   5.68277082915e+07, 2.17518126899e-03, 3.25293010089e-02
 3.01010101010e+00,   5.73297116834e+07, 2.17787789744e-03, 3.25105373723e-02
 3.01010101010e+00,   5.78317150754e+07, 2.18056069199e-03, 3.24915927293e-02
 3.01010101010e+00,   5.83337184673e+07, 2.18322977100e-03, 3.24724717545e-02
 3.01010101010e+00,   5.88357218593e+07, 2.18588524894e-03, 3.24531790404e-02
 3.01010101010e+00,   5.93377252513e+07, 2.18852723670e-03, 3.24337190939e-02
 3.01010101010e+00,   5.98397286432e+07, 2.19115584170e-03, 3.24140963385e-02
 3.01010101010e+00,   6.03417320352e+07, 2.19377116786e-03, 3.23943151199e-02
 3.01010101010e+00,   6.08437354271e+07, 2.19637331583e-03, 3.23743797051e-02
 3.01010101010e+00,   6.13457388191e+07, 2.19896238310e-03, 3.23542942839e-02
 3.01010101010e+00,   6.18477422111e+07, 2.20153846393e-03, 3.23340629757e-02
 3.01010101010e+00,   6.23497456030e+07, 2.20410164972e-03, 3.23136898227e-02
 3.01010101010e+00,   6.28517489950e+07, 2.20665202884e-03, 3.22931787994e-02
 3.01010101010e+00,   6.33537523869e+07, 2.20918968686e-03, 3.22725338112e-02
 3.01010101010e+00,   6.38557557789e+07, 2.21171470659e-03, 3.22517586954e-02
 3.01010101010e+00,   6.43577591709e+07, 2.21422716830e-03, 3.22308572204e-02
 3.01010101010e+00,   6.48597625628e+07, 2.21672714939e-03, 3.22098330985e-02
 3.01010101010e+00,   6.53617659548e+07, 2.21921472507e-03, 3.21886899697e-02
 3.01010101010e+00,   6.58637693467e+07, 2.22168996785e-03, 3.21674314200e-02
 3.01010101010e+00,   6.63657727387e+07, 2.22415294798e-03, 3.21460609720e-02
 3.01010101010e+00,   6.68677761307e+07, 2.22660373349e-03, 3.21245820878e-02
 3.01010101010e+00,   6.73697795226e+07, 2.22904238993e-03, 3.21029981788e-02
 3.01010101010e+00,   6.78717829146e+07, 2.23146898102e-03, 3.20813125903e-02
 3.01010101010e+00,   6.83737863065e+07, 2.23388356795e-03, 3.20595286254e-02
 3.01010101010e+00,   6.88757896985e+07, 2.23628621027e-03, 3.20376495210e-02
 3.01010101010e+00,   6.93777930905e+07, 2.23867696524e-03, 3.20156784700e-02
 3.01010101010e+00,   6.98797964824e+07, 2.24105588828e-03, 3.19936186112e-02
 3.01010101010e+00,   7.03817998744e+07, 2.24342303292e-03, 3.19714730334e-02
 3.01010101010e+00,   7.08838032663e+07, 2.24577845095e-03, 3.19492447728e-02
 3.01010101010e+00,   7.13858066583e+07, 2.24812219217e-03, 3.19269368243e-02
 3.01010101010e+00,   7.18878100503e+07, 2.25045430472e-03, 3.19045521320e-02
 3.01010101010e+00,   7.23898134422e+07, 2.25277483516e-03, 3.18820935917e-02
 3.01010101010e+00,   7.28918168342e+07, 2.25508382824e-03, 3.18595640584e-02
 3.01010101010e+00,   7.33938202261e+07, 2.25738132731e-03, 3.18369663367e-02
 3.01010101010e+00,   7.38958236181e+07, 2.25966737379e-03, 3.18143031987e-02
 3.01010101010e+00,   7.43978270101e+07, 2.26194200808e-03, 3.17915773598e-02
 3.01010101010e+00,   7.48998304020e+07, 2.26420526863e-03, 3.17687915066e-02
 3.01010101010e+00,   7.54018337940e+07, 2.26645719280e-03, 3.17459482756e-02
 3.01010101010e+00,   7.59038371859e+07, 2.26869781623e-03, 3.17230502718e-02
 3.01010101010e+00,   7.64058405779e+07, 2.27092717352e-03, 3.17001000520e-02
 3.01010101010e+00,   7.69078439698e+07, 2.27314529769e-03, 3.16771001412e-02
 3.01010101010e+00,   7.74098473618e+07, 2.27535222056e-03, 3.16540530241e-02
 3.01010101010e+00,   7.79118507538e+07, 2.27754797267e-03, 3.16309611489e-02
 3.01010101010e+00,   7.84138541457e+07, 2.27973258329e-03, 3.16078269289e-02
 3.01010101010e+00,   7.89158575377e+07, 2.28190608046e-03, 3.15846527419e-02
 3.01010101010e+00,   7.94178609296e+07, 2.28406849122e-03, 3.15614409266e-02
 3.01010101010e+00,   7.99198643216e+07, 2.28621984129e-03, 3.15381937924e-02
 3.01010101010e+00,   8.04218677136e+07, 2.28836015533e-03, 3.15149136135e-02
 3.01010101010e+00,   8.09238711055e+07, 2.29048945690e-03, 3.14916026312e-02
 3.01010101010e+00,   8.14258744975e+07, 2.29260776848e-03, 3.14682630559e-02
 3.01010101010e+00,   8.19278778894e+07, 2.29471511155e-03, 3.14448970645e-02
 3.01010101010e+00,   8.24298812814e+07, 2.29681150652e-03, 3.14215068052e-02
 3.01010101010e+00,   8.29318846734e+07, 2.29889697293e-03, 3.13980943918e-02
 3.01010101010e+00,   8.34338880653e+07, 2.30097152924e-03, 3.13746619121e-02
 3.01010101010e+00,   8.39358914573e+07, 2.30303519305e-03, 3.13512114223e-02
 3.01010101010e+00,   8.44378948492e+07, 2.30508798093e-03, 3.13277449523e-02
 3.01010101010e+00,   8.49398982412e+07, 2.30712990869e-03, 3.13042645007e-02
 3.01010101010e+00,   8.54419016332e+07, 2.30916099107e-03, 3.12807720429e-02
 3.01010101010e+00,   8.59439050251e+07, 2.31118124233e-03, 3.12572695181e-02
 3.01010101010e+00,   8.64459084171e+07, 2.31319067539e-03, 3.12337588511e-02
 3.01010101010e+00,   8.69479118090e+07, 2.31518930274e-03, 3.12102419309e-02
 3.01010101010e+00,   8.74499152010e+07, 2.31717713602e-03, 3.11867206225e-02
 3.01010101010e+00,   8.79519185930e+07, 2.31915418590e-03, 3.11631967694e-02
 3.01010101010e+00,   8.84539219849e+07, 2.32112046257e-03, 3.11396721842e-02
 3.01010101010e+00,   8.89559253769e+07, 2.32307597509e-03, 3.11161486648e-02
 3.01010101010e+00,   8.94579287688e+07, 2.32502073221e-03, 3.10926279738e-02
 3.01010101010e+00,   8.99599321608e+07, 2.32695474182e-03, 3.10691118552e-02
 3.01010101010e+00,   9.04619355528e+07, 2.32887801095e-03, 3.10456020330e-02
 3.01010101010e+00,   9.09639389447e+07, 2.33079054609e-03, 3.10221002062e-02
 3.01010101010e+00,   9.14659423367e+07, 2.33269235320e-03, 3.09986080470e-02
 3.01010101010e+00,   9.19679457286e+07, 2.33458343746e-03, 3.09751272100e-02
 3.01010101010e+00,   9.24699491206e+07, 2.33646380341e-03, 3.09516593279e-02
 3.01010101010e+00,   9.29719525126e+07, 2.33833345486e-03, 3.09282060151e-02
 3.01010101010e+00,   9.34739559045e+07, 2.34019239532e-03, 3.09047688577e-02
 3.01010101010e+00,   9.39759592965e+07, 2.34204062753e-03, 3.08813494258e-02
 3.01010101010e+00,   9.44779626884e+07, 2.34387815356e-03, 3.08579492723e-02
 3.01010101010e+00,   9.49799660804e+07, 2.34570497509e-03, 3.08345699248e-02
 3.01010101010e+00,   9.54819694724e+07, 2.34752109321e-03, 3.08112128935e-02
 3.01010101010e+00,   9.59839728643e+07, 2.34932650836e-03, 3.07878796718e-02
 3.01010101010e+00,   9.64859762563e+07, 2.35112122066e-03, 3.07645717295e-02
 3.01010101010e+00,   9.69879796482e+07, 2.35290522952e-03, 3.07412905227e-02
 3.01010101010e+00,   9.74899830402e+07, 2.35467853396e-03, 3.07180374864e-02
 3.01010101010e+00,   9.79919864322e+07, 2.35644113245e-03, 3.06948140393e-02
 3.01010101010e+00,   9.84939898241e+07, 2.35819302300e-03, 3.06716215820e-02
 3.01010101010e+00,   9.89959932161e+07, 2.35993420323e-03, 3.06484614960e-02
 3.01010101010e+00,   9.94979966080e+07, 2.36166467010e-03, 3.06253351509e-02
 3.01010101010e+00,   1.00000000000e+08, 2.36338442032e-03, 3.06022438942e-02
 5.02020202020e+00,   1.01325000000e+05, 8.74521799456e-03, 1.00446459843e-03
 5.02020202020e+00,   6.03328391960e+05, 1.54076403333e-03, 5.81128967616e-03
 5.02020202020e+00,   1.10533178392e+06, 8.84383223766e-04, 1.02705372156e-02
 5.02020202020e+00,   1.60733517588e+06, 6.41330275006e-04, 1.43919325305e-02
 5.02020202020e+00,   2.10933856784e+06, 5.17069751235e-04, 1.81840902677e-02
 5.02020202020e+00,   2.61134195980e+06, 4.43759121974e-04, 2.16542746011e-02
 5.02020202020e+00,   3.11334535176e+06, 3.97628938193e-04, 2.48081505791e-02
 5.02020202020e+00,   3.61534874372e+06, 3.68689584903e-04, 2.76499141848e-02
 5.02020202020e+00,   4.11735213568e+06, 1.80922385701e-03, 3.04741945774e-02
 5.02020202020e+00,   4.61935552764e+06, 1.82183045182e-03, 3.06098641423e-02
 5.02020202020e+00,   5.12135891960e+06, 1.83363248379e-03, 3.07344598648e-02
 5.02020202020e+00,   5.62336231156e+06, 1.84475676171e-03, 3.08496646351e-02
 5.02020202020e+00,   6.12536570352e+06, 1.85529994698e-03, 3.09567530884e-02
 5.02020202020e+00,   6.62736909548e+06, 1.86533781779e-03, 3.10567200738e-02
 5.02020202020e+00,   7.12937248744e+06, 1.87493114028e-03, 3.11503612132e-02
 5.02020202020e+00,   7.63137587940e+06, 1.88412955867e-03, 3.12383257406e-02
 5.02020202020e+00,   8.13337927136e+06, 1.89297426863e-03, 3.13211524723e-02
 5.02020202020e+00,   8.63538266332e+06, 1.90149991146e-03, 3.13992950682e-02
 5.02020202020e+00,   9.13738605528e+06, 1.90973595127e-03, 3.14731402525e-02
 5.02020202020e+00,   9.63938944724e+06, 1.91770769881e-03, 3.15430212592e-02
 5.02020202020e+00,   1.01413928392e+07, 1.92543708729e-03, 3.16092279564e-02
 5.02020202020e+00,   1.06433962312e+07, 1.93294327045e-03, 3.16720146040e-02
 5.02020202020e+00,   1.11453996231e+07, 1.94024309032e-03, 3.17316058923e-02
 5.02020202020e+00,   1.16474030151e+07, 1.94735144800e-03, 3.17882017073e-02
 5.02020202020e+00,   1.21494064070e+07, 1.95428160115e-03, 3.18419809397e-02
 5.02020202020e+00,   1.26514097990e+07, 1.96104540510e-03, 3.18931045624e-02
 5.02020202020e+00,   1.31534131910e+07, 1.96765351020e-03, 3.19417181438e-02
 5.02020202020e+00,   1.36554165829e+07, 1.97411552480e-03, 3.19879539189e-02
 5.02020202020e+00,   1.41574199749e+07, 1.98044015095e-03, 3.20319325093e-02
 5.02020202020e+00,   1.46594233668e+07, 1.98663529812e-03, 3.20737643654e-02
 5.02020202020e+00,   1.51614267588e+07, 1.99270817923e-03, 3.21135509812e-02
 5.02020202020e+00,   1.56634301508e+07, 1.99866539225e-03, 3.21513859272e-02
 5.02020202020e+00,   1.61654335427e+07, 2.00451298984e-03, 3.21873557313e-02
 5.02020202020e+00,   1.66674369347e+07, 2.01025653931e-03, 3.22215406368e-02
 5.02020202020e+00,   1.71694403266e+07, 2.01590117422e-03, 3.22540152556e-02
 5.02020202020e+00,   1.76714437186e+07, 2.02145163928e-03, 3.22848491364e-02
 5.02020202020e+00,   1.81734471106e+07, 2.02691232937e-03, 3.23141072587e-02
 5.02020202020e+00,   1.86754505025e+07, 2.03228732374e-03, 3.23418504667e-02
 5.02020202020e+00,   1.91774538945e+07, 2.03758041599e-03, 3.23681358493e-02
 5.02020202020e+00,   1.96794572864e+07, 2.04279514054e-03, 3.23930170765e-02
 5.02020202020e+00,   2.01814606784e+07, 2.04793479601e-03, 3.24165446959e-02
 5.02020202020e+00,   2.06834640704e+07, 2.05300246598e-03, 3.24387664003e-02
 5.02020202020e+00,   2.11854674623e+07, 2.05800103749e-03, 3.24597272562e-02
 5.02020202020e+00,   2.16874708543e+07, 2.06293321749e-03, 3.24794699233e-02
 5.02020202020e+00,   2.21894742462e+07, 2.06780154767e-03, 3.24980348347e-02
 5.02020202020e+00,   2.26914776382e+07, 2.07260841762e-03, 3.25154603755e-02
 5.02020202020e+00,   2.31934810302e+07, 2.07735607685e-03, 3.25317830270e-02
 5.02020202020e+00,   2.36954844221e+07, 2.08204664553e-03, 3.25470375098e-02
 5.02020202020e+00,   2.41974878141e+07, 2.08668212410e-03, 3.25612569118e-02
 5.02020202020e+00,   2.46994912060e+07, 2.09126440230e-03, 3.25744727929e-02
 5.02020202020e+00,   2.52014945980e+07, 2.09579526696e-03, 3.25867152983e-02
 5.02020202020e+00,   2.57034979899e+07, 2.10027640940e-03, 3.25980132456e-02
 5.02020202020e+00,   2.62055013819e+07, 2.10470943204e-03, 3.26083942151e-02
 5.02020202020e+00,   2.67075047739e+07, 2.10909585444e-03, 3.26178846268e-02
 5.02020202020e+00,   2.72095081658e+07, 2.11343711886e-03, 3.26265098129e-02
 5.02020202020e+00,   2.77115115578e+07, 2.11773459533e-03, 3.26342940856e-02
 5.02020202020e+00,   2.82135149497e+07, 2.12198958635e-03, 3.26412607953e-02
 5.02020202020e+00,   2.87155183417e+07, 2.12620333112e-03, 3.26474323890e-02
 5.02020202020e+00,   2.92175217337e+07, 2.13037700959e-03, 3.26528304601e-02
 5.02020202020e+00,   2.97195251256e+07, 2.13451174590e-03, 3.26574758028e-02
 5.02020202020e+00,   3.02215285176e+07, 2.13860861196e-03, 3.26613884483e-02
 5.02020202020e+00,   3.07235319095e+07, 2.14266863051e-03, 3.26645877077e-02
 5.02020202020e+00,   3.12255353015e+07, 2.14669277788e-03, 3.26670922162e-02
 5.02020202020e+00,   3.17275386935e+07, 2.15068198675e-03, 3.26689199630e-02
 5.02020202020e+00,   3.22295420854e+07, 2.15463714862e-03, 3.26700883262e-02
 5.02020202020e+00,   3.27315454774e+07, 2.15855911613e-03, 3.26706141028e-02
 5.02020202020e+00,   3.32335488693e+07, 2.16244870520e-03, 3.26705135368e-02
 5.02020202020e+00,   3.37355522613e+07, 2.16630669688e-03, 3.26698023526e-02
 5.02020202020e+00,   3.42375556533e+07, 2.17013383950e-03, 3.26684957677e-02
 5.02020202020e+00,   3.47395590452e+07, 2.17393085010e-03, 3.26666085296e-02
 5.02020202020e+00,   3.52415624372e+07, 2.17769841626e-03, 3.26641549285e-02
 5.02020202020e+00,   3.57435658291e+07, 2.18143719754e-03, 3.26611488221e-02
 5.02020202020e+00,   3.62455692211e+07, 2.18514782685e-03, 3.26576036558e-02
 5.02020202020e+00,   3.67475726131e+07, 2.18883091191e-03, 3.26535324771e-02
 5.02020202020e+00,   3.72495760050e+07, 2.19248703641e-03, 3.26489479550e-02
 5.02020202020e+00,   3.77515793970e+07, 2.19611676116e-03, 3.26438623978e-02
 5.02020202020e+00,   3.82535827889e+07, 2.19972062522e-03, 3.26382877679e-02
 5.02020202020e+00,   3.87555861809e+07, 2.20329914700e-03, 3.26322356915e-02
 5.02020202020e+00,   3.92575895729e+07, 2.20685282509e-03, 3.26257174803e-02
 5.02020202020e+00,   3.97595929648e+07, 2.21038213935e-03, 3.26187441357e-02
 5.02020202020e+00,   4.02615963568e+07, 2.21388755160e-03, 3.26113263682e-02
 5.02020202020e+00,   4.07635997487e+07, 2.21736950658e-03, 3.26034746044e-02
 5.02020202020e+00,   4.12656031407e+07, 2.22082843261e-03, 3.25951990000e-02
 5.02020202020e+00,   4.17676065327e+07, 2.22426474238e-03, 3.25865094499e-02
 5.02020202020e+00,   4.22696099246e+07, 2.22767883361e-03, 3.25774155975e-02
 5.02020202020e+00,   4.27716133166e+07, 2.23107108970e-03, 3.25679268445e-02
 5.02020202020e+00,   4.32736167085e+07, 2.23444188043e-03, 3.25580523561e-02
 5.02020202020e+00,   4.37756201005e+07, 2.23779156231e-03, 3.25478010794e-02
 5.02020202020e+00,   4.42776234925e+07, 2.24112047943e-03, 3.25371817380e-02
 5.02020202020e+00,   4.47796268844e+07, 2.24442896373e-03, 3.25262028508e-02
 5.02020202020e+00,   4.52816302764e+07, 2.24771733566e-03, 3.25148727328e-02
 5.02020202020e+00,   4.57836336683e+07, 2.25098590459e-03, 3.25031995042e-02
 5.02020202020e+00,   4.62856370603e+07, 2.25423496921e-03, 3.24911910982e-02
 5.02020202020e+00,   4.67876404523e+07, 2.25746481803e-03, 3.24788552645e-02
 5.02020202020e+00,   4.72896438442e+07, 2.26067572980e-03, 3.24661995762e-02
 5.02020202020e+00,   4.77916472362e+07, 2.26386797376e-03, 3.24532314381e-02
 5.02020202020e+00,   4.82936506281e+07, 2.26704181012e-03, 3.24399580903e-02
 5.02020202020e+00,   4.87956540201e+07, 2.27019749049e-03, 3.24263866084e-02
 5.02020202020e+00,   4.92976574121e+07, 2.27333525792e-03, 3.24125239207e-02
 5.02020202020e+00,   4.97996608040e+07, 2.27645534748e-03, 3.23983768029e-02
 5.02020202020e+00,   5.03016641960e+07, 2.27955798661e-03, 3.23839518804e-02
 5.02020202020e+00,   5.08036675879e+07, 2.28264339498e-03, 3.23692556483e-02
 5.02020202020e+00,   5.13056709799e+07, 2.28571178540e-03, 3.23542944542e-02
 5.02020202020e+00,   5.18076743719e+07, 2.28876336347e-03, 3.23390745222e-02
 5.02020202020e+00,   5.23096777638e+07, 2.29179832822e-03, 3.23236019434e-02
 5.02020202020e+00,   5.28116811558e+07, 2.29481687227e-03, 3.23078826837e-02
 5.02020202020e+00,   5.33136845477e+07, 2.29781918193e-03, 3.22919225901e-02
 5.02020202020e+00,   5.38156879397e+07, 2.30080543754e-03, 3.22757273918e-02
 5.02020202020e+00,   5.43176913317e+07, 2.30377581365e-03, 3.22593027020e-02
 5.02020202020e+00,   5.48196947236e+07, 2.30673047926e-03, 3.22426540229e-02
 5.02020202020e+00,   5.53216981156e+07, 2.30966959789e-03, 3.22257867504e-02
 5.02020202020e+00,   5.58237015075e+07, 2.31259332788e-03, 3.22087061743e-02
 5.02020202020e+00,   5.63257048995e+07, 2.31550182263e-03, 3.21914174782e-02
 5.02020202020e+00,   5.68277082915e+07, 2.31839523040e-03, 3.21739257556e-02
 5.02020202020e+00,   5.73297116834e+07, 2.32127369501e-03, 3.21562359940e-02
 5.02020202020e+00,   5.78317150754e+07, 2.32413735555e-03, 3.21383530920e-02
 5.02020202020e+00,   5.83337184673e+07, 2.32698634681e-03, 3.21202818534e-02
 5.02020202020e+00,   5.88357218593e+07, 2.32982079932e-03, 3.21020269921e-02
 5.02020202020e+00,   5.93377252513e+07, 2.33264083939e-03, 3.20835931378e-02
 5.02020202020e+00,   5.98397286432e+07, 2.33544658932e-03, 3.20649848354e-02
 5.02020202020e+00,   6.03417320352e+07, 2.33823816773e-03, 3.20462065416e-02
 5.02020202020e+00,   6.08437354271e+07, 2.34101568925e-03, 3.20272626394e-02
 5.02020202020e+00,   6.13457388191e+07, 2.34377926503e-03, 3.20081574290e-02
 5.02020202020e+00,   6.18477422111e+07, 2.34652900271e-03, 3.19888951328e-02
 5.02020202020e+00,   6.23497456030e+07, 2.34926500643e-03, 3.19694799017e-02
 5.02020202020e+00,   6.28517489950e+07, 2.35198737705e-03, 3.19499158127e-02
 5.02020202020e+00,   6.33537523869e+07, 2.35469621237e-03, 3.19302068667e-02
 5.02020202020e+00,   6.38557557789e+07, 2.35739160678e-03, 3.19103570042e-02
 5.02020202020e+00,   6.43577591709e+07, 2.36007365196e-03, 3.18903700885e-02
 5.02020202020e+00,   6.48597625628e+07, 2.36274243647e-03, 3.18702499224e-02
 5.02020202020e+00,   6.53617659548e+07, 2.36539804615e-03, 3.18500002400e-02
 5.02020202020e+00,   6.58637693467e+07, 2.36804056397e-03, 3.18296247158e-02
 5.02020202020e+00,   6.63657727387e+07, 2.37067007040e-03, 3.18091269568e-02
 5.02020202020e+00,   6.68677761307e+07, 2.37328664310e-03, 3.17885105162e-02
 5.02020202020e+00,   6.73697795226e+07, 2.37589035738e-03, 3.17677788822e-02
 5.02020202020e+00,   6.78717829146e+07, 2.37848128598e-03, 3.17469354896e-02
 5.02020202020e+00,   6.83737863065e+07, 2.38105949927e-03, 3.17259837156e-02
 5.02020202020e+00,   6.88757896985e+07, 2.38362506544e-03, 3.17049268783e-02
 5.02020202020e+00,   6.93777930905e+07, 2.38617805026e-03, 3.16837682472e-02
 5.02020202020e+00,   6.98797964824e+07, 2.38871851744e-03, 3.16625110345e-02
 5.02020202020e+00,   7.03817998744e+07, 2.39124652848e-03, 3.16411584038e-02
 5.02020202020e+00,   7.08838032663e+07, 2.39376214290e-03, 3.16197134646e-02
 5.02020202020e+00,   7.13858066583e+07, 2.39626541810e-03, 3.15981792808e-02
 5.02020202020e+00,   7.18878100503e+07, 2.39875640958e-03, 3.15765588659e-02
 5.02020202020e+00,   7.23898134422e+07, 2.40123517097e-03, 3.15548551848e-02
 5.02020202020e+00,   7.28918168342e+07, 2.40370175397e-03, 3.15330711584e-02
 5.02020202020e+00,   7.33938202261e+07, 2.40615620868e-03, 3.15112096567e-02
 5.02020202020e+00,   7.38958236181e+07, 2.40859858312e-03, 3.14892735128e-02
 5.02020202020e+00,   7.43978270101e+07, 2.41102892390e-03, 3.14672655094e-02
 5.02020202020e+00,   7.48998304020e+07, 2.41344727569e-03, 3.14451883934e-02
 5.02020202020e+00,   7.54018337940e+07, 2.41585368191e-03, 3.14230448598e-02
 5.02020202020e+00,   7.59038371859e+07, 2.41824818398e-03, 3.14008375736e-02
 5.02020202020e+00,   7.64058405779e+07, 2.42063082218e-03, 3.13785691496e-02
 5.02020202020e+00,   7.69078439698e+07, 2.42300163502e-03, 3.13562421698e-02
 5.02020202020e+00,   7.74098473618e+07, 2.42536065967e-03, 3.13338591752e-02
 5.02020202020e+00,   7.79118507538e+07, 2.42770793184e-03, 3.13114226689e-02
 5.02020202020e+00,   7.84138541457e+07, 2.43004348593e-03, 3.12889351154e-02
 5.02020202020e+00,   7.89158575377e+07, 2.43236735475e-03, 3.12663989495e-02
 5.02020202020e+00,   7.94178609296e+07, 2.43467957025e-03, 3.12438165576e-02
 5.02020202020e+00,   7.99198643216e+07, 2.43698016259e-03, 3.12211903045e-02
 5.02020202020e+00,   8.04218677136e+07, 2.43926916110e-03, 3.11985225100e-02
 5.02020202020e+00,   8.09238711055e+07, 2.44154659355e-03, 3.11758154687e-02
 5.02020202020e+00,   8.14258744975e+07, 2.44381248674e-03, 3.11530714363e-02
 5.02020202020e+00,   8.19278778894e+07, 2.44606686630e-03, 3.11302926370e-02
 5.02020202020e+00,   8.24298812814e+07, 2.44830975659e-03, 3.11074812657e-02
 5.02020202020e+00,   8.29318846734e+07, 2.45054118104e-03, 3.10846394825e-02
 5.02020202020e+00,   8.34338880653e+07, 2.45276116177e-03, 3.10617694223e-02
 5.02020202020e+00,   8.39358914573e+07, 2.45496972024e-03, 3.10388731801e-02
 5.02020202020e+00,   8.44378948492e+07, 2.45716687641e-03, 3.10159528331e-02
 5.02020202020e+00,   8.49398982412e+07, 2.45935264971e-03, 3.09930104184e-02
 5.02020202020e+00,   8.54419016332e+07, 2.46152705801e-03, 3.09700479579e-02
 5.02020202020e+00,   8.59439050251e+07, 2.46369011898e-03, 3.09470674283e-02
 5.02020202020e+00,   8.64459084171e+07, 2.46584184857e-03, 3.09240707971e-02
 5.02020202020e+00,   8.69479118090e+07, 2.46798226249e-03, 3.09010599890e-02
 5.02020202020e+00,   8.74499152010e+07, 2.47011137503e-03, 3.08780369152e-02
 5.02020202020e+00,   8.79519185930e+07, 2.47222920006e-03, 3.08550034500e-02
 5.02020202020e+00,   8.84539219849e+07, 2.47433575029e-03, 3.08319614498e-02
