# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.53767676768e+02, 1.06433962312e+07, 9.19197234597e+02, 1.80374682455e-04, 8.54544924928e+05, 6.87098209341e-01, 3.49713075442e+03, 4.28462192569e+03, 8.42965912469e+05 
1.53767676768e+02, 1.11453996231e+07, 9.19475837073e+02, 1.80499813117e-04, 8.54855190356e+05, 6.87438107859e-01, 3.49668297952e+03, 4.28307661230e+03, 8.42733719433e+05 
1.53767676768e+02, 1.16474030151e+07, 9.19753877320e+02, 1.80624812556e-04, 8.55165763653e+05, 6.87777675131e-01, 3.49623582063e+03, 4.28153793757e+03, 8.42502155157e+05 
1.53767676768e+02, 1.21494064070e+07, 9.20031358352e+02, 1.80749681694e-04, 8.55476642674e+05, 6.88116912570e-01, 3.49578927616e+03, 4.28000584959e+03, 8.42271216254e+05 
1.53767676768e+02, 1.26514097990e+07, 9.20308283158e+02, 1.80874421448e-04, 8.55787825291e+05, 6.88455821575e-01, 3.49534334453e+03, 4.27848029708e+03, 8.42040899364e+05 
1.53767676768e+02, 1.31534131910e+07, 9.20584654698e+02, 1.80999032725e-04, 8.56099309398e+05, 6.88794403533e-01, 3.49489802418e+03, 4.27696122930e+03, 8.41811201157e+05 
1.53767676768e+02, 1.36554165829e+07, 9.20860475908e+02, 1.81123516423e-04, 8.56411092907e+05, 6.89132659819e-01, 3.49445331358e+03, 4.27544859615e+03, 8.41582118333e+05 
1.53767676768e+02, 1.41574199749e+07, 9.21135749698e+02, 1.81247873435e-04, 8.56723173751e+05, 6.89470591797e-01, 3.49400921122e+03, 4.27394234806e+03, 8.41353647620e+05 
1.53767676768e+02, 1.46594233668e+07, 9.21410478951e+02, 1.81372104642e-04, 8.57035549881e+05, 6.89808200819e-01, 3.49356571559e+03, 4.27244243606e+03, 8.41125785773e+05 
1.53767676768e+02, 1.51614267588e+07, 9.21684666526e+02, 1.81496210919e-04, 8.57348219268e+05, 6.90145488223e-01, 3.49312282523e+03, 4.27094881172e+03, 8.40898529575e+05 
1.53767676768e+02, 1.56634301508e+07, 9.21958315256e+02, 1.81620193133e-04, 8.57661179899e+05, 6.90482455340e-01, 3.49268053866e+03, 4.26946142717e+03, 8.40671875837e+05 
1.53767676768e+02, 1.61654335427e+07, 9.22231427951e+02, 1.81744052142e-04, 8.57974429783e+05, 6.90819103485e-01, 3.49223885446e+03, 4.26798023508e+03, 8.40445821397e+05 
1.53767676768e+02, 1.66674369347e+07, 9.22504007396e+02, 1.81867788797e-04, 8.58287966946e+05, 6.91155433965e-01, 3.49179777120e+03, 4.26650518863e+03, 8.40220363118e+05 
1.53767676768e+02, 1.71694403266e+07, 9.22776056352e+02, 1.81991403942e-04, 8.58601789429e+05, 6.91491448075e-01, 3.49135728747e+03, 4.26503624156e+03, 8.39995497893e+05 
1.53767676768e+02, 1.76714437186e+07, 9.23047577555e+02, 1.82114898413e-04, 8.58915895295e+05, 6.91827147100e-01, 3.49091740188e+03, 4.26357334812e+03, 8.39771222638e+05 
1.53767676768e+02, 1.81734471106e+07, 9.23318573719e+02, 1.82238273038e-04, 8.59230282622e+05, 6.92162532311e-01, 3.49047811308e+03, 4.26211646305e+03, 8.39547534296e+05 
1.53767676768e+02, 1.86754505025e+07, 9.23589047535e+02, 1.82361528638e-04, 8.59544949506e+05, 6.92497604973e-01, 3.49003941969e+03, 4.26066554162e+03, 8.39324429836e+05 
1.53767676768e+02, 1.91774538945e+07, 9.23859001671e+02, 1.82484666027e-04, 8.59859894060e+05, 6.92832366337e-01, 3.48960132039e+03, 4.25922053956e+03, 8.39101906250e+05 
1.53767676768e+02, 1.96794572864e+07, 9.24128438772e+02, 1.82607686012e-04, 8.60175114414e+05, 6.93166817645e-01, 3.48916381384e+03, 4.25778141313e+03, 8.38879960558e+05 
1.53767676768e+02, 2.01814606784e+07, 9.24397361460e+02, 1.82730589391e-04, 8.60490608715e+05, 6.93500960129e-01, 3.48872689875e+03, 4.25634811905e+03, 8.38658589802e+05 
1.53767676768e+02, 2.06834640704e+07, 9.24665772336e+02, 1.82853376959e-04, 8.60806375127e+05, 6.93834795010e-01, 3.48829057381e+03, 4.25492061450e+03, 8.38437791051e+05 
1.53767676768e+02, 2.11854674623e+07, 9.24933673979e+02, 1.82976049499e-04, 8.61122411828e+05, 6.94168323500e-01, 3.48785483775e+03, 4.25349885715e+03, 8.38217561395e+05 
1.53767676768e+02, 2.16874708543e+07, 9.25201068948e+02, 1.83098607792e-04, 8.61438717014e+05, 6.94501546799e-01, 3.48741968931e+03, 4.25208280513e+03, 8.37997897950e+05 
1.53767676768e+02, 2.21894742462e+07, 9.25467959776e+02, 1.83221052608e-04, 8.61755288896e+05, 6.94834466100e-01, 3.48698512724e+03, 4.25067241700e+03, 8.37778797856e+05 
1.53767676768e+02, 2.26914776382e+07, 9.25734348981e+02, 1.83343384714e-04, 8.62072125703e+05, 6.95167082585e-01, 3.48655115029e+03, 4.24926765179e+03, 8.37560258273e+05 
1.53767676768e+02, 2.31934810302e+07, 9.26000239056e+02, 1.83465604867e-04, 8.62389225677e+05, 6.95499397427e-01, 3.48611775724e+03, 4.24786846897e+03, 8.37342276387e+05 
1.53767676768e+02, 2.36954844221e+07, 9.26265632475e+02, 1.83587713820e-04, 8.62706587076e+05, 6.95831411788e-01, 3.48568494689e+03, 4.24647482842e+03, 8.37124849406e+05 
1.53767676768e+02, 2.41974878141e+07, 9.26530531691e+02, 1.83709712319e-04, 8.63024208173e+05, 6.96163126823e-01, 3.48525271804e+03, 4.24508669049e+03, 8.36907974561e+05 
1.53767676768e+02, 2.46994912060e+07, 9.26794939138e+02, 1.83831601104e-04, 8.63342087256e+05, 6.96494543675e-01, 3.48482106950e+03, 4.24370401592e+03, 8.36691649103e+05 
1.53767676768e+02, 2.52014945980e+07, 9.27058857230e+02, 1.83953380906e-04, 8.63660222630e+05, 6.96825663481e-01, 3.48439000010e+03, 4.24232676588e+03, 8.36475870308e+05 
1.53767676768e+02, 2.57034979899e+07, 9.27322288359e+02, 1.84075052453e-04, 8.63978612612e+05, 6.97156487368e-01, 3.48395950868e+03, 4.24095490193e+03, 8.36260635472e+05 
1.53767676768e+02, 2.62055013819e+07, 9.27585234902e+02, 1.84196616465e-04, 8.64297255534e+05, 6.97487016451e-01, 3.48352959409e+03, 4.23958838607e+03, 8.36045941913e+05 
1.53767676768e+02, 2.67075047739e+07, 9.27847699213e+02, 1.84318073658e-04, 8.64616149743e+05, 6.97817251842e-01, 3.48310025519e+03, 4.23822718068e+03, 8.35831786968e+05 
1.53767676768e+02, 2.72095081658e+07, 9.28109683629e+02, 1.84439424740e-04, 8.64935293600e+05, 6.98147194639e-01, 3.48267149085e+03, 4.23687124853e+03, 8.35618168000e+05 
1.53767676768e+02, 2.77115115578e+07, 9.28371190467e+02, 1.84560670413e-04, 8.65254685480e+05, 6.98476845934e-01, 3.48224329996e+03, 4.23552055278e+03, 8.35405082387e+05 
1.53767676768e+02, 2.82135149497e+07, 9.28632222027e+02, 1.84681811374e-04, 8.65574323771e+05, 6.98806206810e-01, 3.48181568142e+03, 4.23417505698e+03, 8.35192527533e+05 
1.53767676768e+02, 2.87155183417e+07, 9.28892780590e+02, 1.84802848315e-04, 8.65894206876e+05, 6.99135278342e-01, 3.48138863413e+03, 4.23283472505e+03, 8.34980500858e+05 
1.53767676768e+02, 2.92175217337e+07, 9.29152868418e+02, 1.84923781919e-04, 8.66214333212e+05, 6.99464061596e-01, 3.48096215700e+03, 4.23149952130e+03, 8.34768999805e+05 
1.53767676768e+02, 2.97195251256e+07, 9.29412487757e+02, 1.85044612868e-04, 8.66534701206e+05, 6.99792557631e-01, 3.48053624896e+03, 4.23016941038e+03, 8.34558021834e+05 
1.53767676768e+02, 3.02215285176e+07, 9.29671640832e+02, 1.85165341835e-04, 8.66855309303e+05, 7.00120767496e-01, 3.48011090895e+03, 4.22884435732e+03, 8.34347564428e+05 
1.53767676768e+02, 3.07235319095e+07, 9.29930329856e+02, 1.85285969488e-04, 8.67176155957e+05, 7.00448692234e-01, 3.47968613591e+03, 4.22752432750e+03, 8.34137625087e+05 
1.53767676768e+02, 3.12255353015e+07, 9.30188557018e+02, 1.85406496490e-04, 8.67497239637e+05, 7.00776332878e-01, 3.47926192880e+03, 4.22620928667e+03, 8.33928201332e+05 
1.53767676768e+02, 3.17275386935e+07, 9.30446324496e+02, 1.85526923498e-04, 8.67818558825e+05, 7.01103690455e-01, 3.47883828657e+03, 4.22489920090e+03, 8.33719290702e+05 
1.53767676768e+02, 3.22295420854e+07, 9.30703634446e+02, 1.85647251166e-04, 8.68140112015e+05, 7.01430765983e-01, 3.47841520821e+03, 4.22359403663e+03, 8.33510890754e+05 
1.53767676768e+02, 3.27315454774e+07, 9.30960489012e+02, 1.85767480140e-04, 8.68461897713e+05, 7.01757560472e-01, 3.47799269269e+03, 4.22229376062e+03, 8.33302999066e+05 
1.53767676768e+02, 3.32335488693e+07, 9.31216890317e+02, 1.85887611060e-04, 8.68783914438e+05, 7.02084074928e-01, 3.47757073900e+03, 4.22099833997e+03, 8.33095613232e+05 
1.53767676768e+02, 3.37355522613e+07, 9.31472840470e+02, 1.86007644565e-04, 8.69106160722e+05, 7.02410310344e-01, 3.47714934614e+03, 4.21970774211e+03, 8.32888730867e+05 
1.53767676768e+02, 3.42375556533e+07, 9.31728341564e+02, 1.86127581284e-04, 8.69428635107e+05, 7.02736267709e-01, 3.47672851312e+03, 4.21842193481e+03, 8.32682349601e+05 
1.53767676768e+02, 3.47395590452e+07, 9.31983395675e+02, 1.86247421845e-04, 8.69751336149e+05, 7.03061948004e-01, 3.47630823895e+03, 4.21714088613e+03, 8.32476467083e+05 
1.53767676768e+02, 3.52415624372e+07, 9.32238004864e+02, 1.86367166868e-04, 8.70074262415e+05, 7.03387352203e-01, 3.47588852264e+03, 4.21586456448e+03, 8.32271080982e+05 
1.53767676768e+02, 3.57435658291e+07, 9.32492171175e+02, 1.86486816970e-04, 8.70397412485e+05, 7.03712481273e-01, 3.47546936325e+03, 4.21459293855e+03, 8.32066188980e+05 
1.53767676768e+02, 3.62455692211e+07, 9.32745896638e+02, 1.86606372762e-04, 8.70720784947e+05, 7.04037336172e-01, 3.47505075979e+03, 4.21332597737e+03, 8.31861788781e+05 
1.53767676768e+02, 3.67475726131e+07, 9.32999183267e+02, 1.86725834850e-04, 8.71044378405e+05, 7.04361917853e-01, 3.47463271131e+03, 4.21206365026e+03, 8.31657878103e+05 
1.53767676768e+02, 3.72495760050e+07, 9.33252033061e+02, 1.86845203837e-04, 8.71368191471e+05, 7.04686227261e-01, 3.47421521687e+03, 4.21080592683e+03, 8.31454454682e+05 
1.53767676768e+02, 3.77515793970e+07, 9.33504448003e+02, 1.86964480319e-04, 8.71692222770e+05, 7.05010265335e-01, 3.47379827553e+03, 4.20955277700e+03, 8.31251516271e+05 
1.53767676768e+02, 3.82535827889e+07, 9.33756430062e+02, 1.87083664888e-04, 8.72016470938e+05, 7.05334033007e-01, 3.47338188634e+03, 4.20830417099e+03, 8.31049060639e+05 
1.53767676768e+02, 3.87555861809e+07, 9.34007981192e+02, 1.87202758133e-04, 8.72340934620e+05, 7.05657531202e-01, 3.47296604838e+03, 4.20706007930e+03, 8.30847085572e+05 
1.53767676768e+02, 3.92575895729e+07, 9.34259103334e+02, 1.87321760635e-04, 8.72665612474e+05, 7.05980760838e-01, 3.47255076074e+03, 4.20582047271e+03, 8.30645588872e+05 
1.53767676768e+02, 3.97595929648e+07, 9.34509798412e+02, 1.87440672974e-04, 8.72990503170e+05, 7.06303722826e-01, 3.47213602249e+03, 4.20458532228e+03, 8.30444568357e+05 
1.53767676768e+02, 4.02615963568e+07, 9.34760068337e+02, 1.87559495723e-04, 8.73315605384e+05, 7.06626418072e-01, 3.47172183272e+03, 4.20335459937e+03, 8.30244021861e+05 
1.53767676768e+02, 4.07635997487e+07, 9.35009915006e+02, 1.87678229452e-04, 8.73640917806e+05, 7.06948847474e-01, 3.47130819054e+03, 4.20212827559e+03, 8.30043947235e+05 
1.53767676768e+02, 4.12656031407e+07, 9.35259340302e+02, 1.87796874727e-04, 8.73966439137e+05, 7.07271011926e-01, 3.47089509505e+03, 4.20090632284e+03, 8.29844342342e+05 
1.53767676768e+02, 4.17676065327e+07, 9.35508346095e+02, 1.87915432107e-04, 8.74292168086e+05, 7.07592912312e-01, 3.47048254535e+03, 4.19968871327e+03, 8.29645205066e+05 
1.53767676768e+02, 4.22696099246e+07, 9.35756934239e+02, 1.88033902149e-04, 8.74618103373e+05, 7.07914549514e-01, 3.47007054057e+03, 4.19847541931e+03, 8.29446533301e+05 
1.53767676768e+02, 4.27716133166e+07, 9.36005106576e+02, 1.88152285406e-04, 8.74944243728e+05, 7.08235924403e-01, 3.46965907982e+03, 4.19726641364e+03, 8.29248324960e+05 
1.53767676768e+02, 4.32736167085e+07, 9.36252864935e+02, 1.88270582425e-04, 8.75270587892e+05, 7.08557037848e-01, 3.46924816223e+03, 4.19606166921e+03, 8.29050577969e+05 
1.53767676768e+02, 4.37756201005e+07, 9.36500211132e+02, 1.88388793751e-04, 8.75597134616e+05, 7.08877890711e-01, 3.46883778693e+03, 4.19486115921e+03, 8.28853290268e+05 
1.53767676768e+02, 4.42776234925e+07, 9.36747146967e+02, 1.88506919922e-04, 8.75923882657e+05, 7.09198483846e-01, 3.46842795305e+03, 4.19366485709e+03, 8.28656459815e+05 
1.53767676768e+02, 4.47796268844e+07, 9.36993674232e+02, 1.88624961475e-04, 8.76250830788e+05, 7.09518818103e-01, 3.46801865975e+03, 4.19247273655e+03, 8.28460084579e+05 
1.53767676768e+02, 4.52816302764e+07, 9.37239794701e+02, 1.88742918940e-04, 8.76577977786e+05, 7.09838894325e-01, 3.46760990616e+03, 4.19128477152e+03, 8.28264162546e+05 
1.53767676768e+02, 4.57836336683e+07, 9.37485510138e+02, 1.88860792846e-04, 8.76905322439e+05, 7.10158713351e-01, 3.46720169144e+03, 4.19010093620e+03, 8.28068691715e+05 
1.53767676768e+02, 4.62856370603e+07, 9.37730822294e+02, 1.88978583716e-04, 8.77232863547e+05, 7.10478276012e-01, 3.46679401474e+03, 4.18892120501e+03, 8.27873670099e+05 
1.53767676768e+02, 4.67876404523e+07, 9.37975732909e+02, 1.89096292069e-04, 8.77560599917e+05, 7.10797583134e-01, 3.46638687523e+03, 4.18774555261e+03, 8.27679095726e+05 
1.53767676768e+02, 4.72896438442e+07, 9.38220243707e+02, 1.89213918422e-04, 8.77888530364e+05, 7.11116635539e-01, 3.46598027207e+03, 4.18657395388e+03, 8.27484966637e+05 
1.53767676768e+02, 4.77916472362e+07, 9.38464356404e+02, 1.89331463285e-04, 8.78216653715e+05, 7.11435434041e-01, 3.46557420443e+03, 4.18540638396e+03, 8.27291280887e+05 
1.53767676768e+02, 4.82936506281e+07, 9.38708072700e+02, 1.89448927168e-04, 8.78544968804e+05, 7.11753979450e-01, 3.46516867149e+03, 4.18424281820e+03, 8.27098036544e+05 
1.53767676768e+02, 4.87956540201e+07, 9.38951394285e+02, 1.89566310574e-04, 8.78873474475e+05, 7.12072272569e-01, 3.46476367242e+03, 4.18308323217e+03, 8.26905231691e+05 
1.53767676768e+02, 4.92976574121e+07, 9.39194322839e+02, 1.89683614005e-04, 8.79202169579e+05, 7.12390314198e-01, 3.46435920642e+03, 4.18192760167e+03, 8.26712864423e+05 
1.53767676768e+02, 4.97996608040e+07, 9.39436860026e+02, 1.89800837956e-04, 8.79531052979e+05, 7.12708105129e-01, 3.46395527266e+03, 4.18077590272e+03, 8.26520932849e+05 
1.53767676768e+02, 5.03016641960e+07, 9.39679007502e+02, 1.89917982921e-04, 8.79860123543e+05, 7.13025646151e-01, 3.46355187034e+03, 4.17962811155e+03, 8.26329435090e+05 
1.53767676768e+02, 5.08036675879e+07, 9.39920766909e+02, 1.90035049390e-04, 8.80189380150e+05, 7.13342938046e-01, 3.46314899865e+03, 4.17848420463e+03, 8.26138369281e+05 
1.53767676768e+02, 5.13056709799e+07, 9.40162139880e+02, 1.90152037849e-04, 8.80518821686e+05, 7.13659981591e-01, 3.46274665679e+03, 4.17734415859e+03, 8.25947733569e+05 
1.53767676768e+02, 5.18076743719e+07, 9.40403128035e+02, 1.90268948780e-04, 8.80848447048e+05, 7.13976777559e-01, 3.46234484397e+03, 4.17620795033e+03, 8.25757526115e+05 
1.53767676768e+02, 5.23096777638e+07, 9.40643732983e+02, 1.90385782662e-04, 8.81178255137e+05, 7.14293326717e-01, 3.46194355940e+03, 4.17507555691e+03, 8.25567745090e+05 
1.53767676768e+02, 5.28116811558e+07, 9.40883956322e+02, 1.90502539971e-04, 8.81508244867e+05, 7.14609629827e-01, 3.46154280227e+03, 4.17394695562e+03, 8.25378388681e+05 
1.53767676768e+02, 5.33136845477e+07, 9.41123799640e+02, 1.90619221178e-04, 8.81838415156e+05, 7.14925687647e-01, 3.46114257181e+03, 4.17282212394e+03, 8.25189455085e+05 
1.53767676768e+02, 5.38156879397e+07, 9.41363264512e+02, 1.90735826753e-04, 8.82168764933e+05, 7.15241500927e-01, 3.46074286724e+03, 4.17170103956e+03, 8.25000942512e+05 
1.53767676768e+02, 5.43176913317e+07, 9.41602352505e+02, 1.90852357161e-04, 8.82499293134e+05, 7.15557070416e-01, 3.46034368776e+03, 4.17058368036e+03, 8.24812849183e+05 
1.53767676768e+02, 5.48196947236e+07, 9.41841065174e+02, 1.90968812863e-04, 8.82829998702e+05, 7.15872396855e-01, 3.45994503262e+03, 4.16947002441e+03, 8.24625173333e+05 
1.53767676768e+02, 5.53216981156e+07, 9.42079404062e+02, 1.91085194318e-04, 8.83160880589e+05, 7.16187480983e-01, 3.45954690103e+03, 4.16836004998e+03, 8.24437913207e+05 
1.53767676768e+02, 5.58237015075e+07, 9.42317370705e+02, 1.91201501981e-04, 8.83491937754e+05, 7.16502323532e-01, 3.45914929223e+03, 4.16725373553e+03, 8.24251067063e+05 
1.53767676768e+02, 5.63257048995e+07, 9.42554966624e+02, 1.91317736305e-04, 8.83823169164e+05, 7.16816925229e-01, 3.45875220544e+03, 4.16615105971e+03, 8.24064633170e+05 
1.53767676768e+02, 5.68277082915e+07, 9.42792193335e+02, 1.91433897739e-04, 8.84154573794e+05, 7.17131286799e-01, 3.45835563991e+03, 4.16505200135e+03, 8.23878609809e+05 
1.53767676768e+02, 5.73297116834e+07, 9.43029052339e+02, 1.91549986727e-04, 8.84486150627e+05, 7.17445408960e-01, 3.45795959488e+03, 4.16395653946e+03, 8.23692995272e+05 
1.53767676768e+02, 5.78317150754e+07, 9.43265545131e+02, 1.91666003713e-04, 8.84817898651e+05, 7.17759292425e-01, 3.45756406958e+03, 4.16286465326e+03, 8.23507787862e+05 
1.53767676768e+02, 5.83337184673e+07, 9.43501673194e+02, 1.91781949136e-04, 8.85149816864e+05, 7.18072937905e-01, 3.45716906326e+03, 4.16177632211e+03, 8.23322985896e+05 
1.53767676768e+02, 5.88357218593e+07, 9.43737438000e+02, 1.91897823432e-04, 8.85481904271e+05, 7.18386346104e-01, 3.45677457518e+03, 4.16069152557e+03, 8.23138587697e+05 
1.53767676768e+02, 5.93377252513e+07, 9.43972841013e+02, 1.92013627035e-04, 8.85814159882e+05, 7.18699517723e-01, 3.45638060457e+03, 4.15961024338e+03, 8.22954591605e+05 
1.53767676768e+02, 5.98397286432e+07, 9.44207883687e+02, 1.92129360374e-04, 8.86146582717e+05, 7.19012453458e-01, 3.45598715069e+03, 4.15853245543e+03, 8.22770995966e+05 
1.53767676768e+02, 6.03417320352e+07, 9.44442567467e+02, 1.92245023877e-04, 8.86479171801e+05, 7.19325154001e-01, 3.45559421281e+03, 4.15745814181e+03, 8.22587799140e+05 
1.53767676768e+02, 6.08437354271e+07, 9.44676893787e+02, 1.92360617969e-04, 8.86811926167e+05, 7.19637620038e-01, 3.45520179017e+03, 4.15638728276e+03, 8.22404999495e+05 
1.53767676768e+02, 6.13457388191e+07, 9.44910864073e+02, 1.92476143070e-04, 8.87144844856e+05, 7.19949852254e-01, 3.45480988204e+03, 4.15531985871e+03, 8.22222595413e+05 
1.53767676768e+02, 6.18477422111e+07, 9.45144479740e+02, 1.92591599599e-04, 8.87477926914e+05, 7.20261851326e-01, 3.45441848768e+03, 4.15425585021e+03, 8.22040585284e+05 
1.53767676768e+02, 6.23497456030e+07, 9.45377742196e+02, 1.92706987971e-04, 8.87811171395e+05, 7.20573617929e-01, 3.45402760636e+03, 4.15319523803e+03, 8.21858967509e+05 
1.53767676768e+02, 6.28517489950e+07, 9.45610652837e+02, 1.92822308599e-04, 8.88144577359e+05, 7.20885152734e-01, 3.45363723734e+03, 4.15213800307e+03, 8.21677740500e+05 
1.53767676768e+02, 6.33537523869e+07, 9.45843213053e+02, 1.92937561892e-04, 8.88478143874e+05, 7.21196456406e-01, 3.45324737990e+03, 4.15108412640e+03, 8.21496902678e+05 
1.53767676768e+02, 6.38557557789e+07, 9.46075424222e+02, 1.93052748259e-04, 8.88811870013e+05, 7.21507529609e-01, 3.45285803330e+03, 4.15003358923e+03, 8.21316452476e+05 
1.53767676768e+02, 6.43577591709e+07, 9.46307287717e+02, 1.93167868102e-04, 8.89145754856e+05, 7.21818372999e-01, 3.45246919683e+03, 4.14898637296e+03, 8.21136388336e+05 
1.53767676768e+02, 6.48597625628e+07, 9.46538804898e+02, 1.93282921823e-04, 8.89479797491e+05, 7.22128987230e-01, 3.45208086975e+03, 4.14794245913e+03, 8.20956708710e+05 
1.53767676768e+02, 6.53617659548e+07, 9.46769977118e+02, 1.93397909821e-04, 8.89813997011e+05, 7.22439372954e-01, 3.45169305135e+03, 4.14690182941e+03, 8.20777412059e+05 
1.53767676768e+02, 6.58637693467e+07, 9.47000805721e+02, 1.93512832491e-04, 8.90148352516e+05, 7.22749530815e-01, 3.45130574091e+03, 4.14586446566e+03, 8.20598496857e+05 
1.53767676768e+02, 6.63657727387e+07, 9.47231292045e+02, 1.93627690228e-04, 8.90482863111e+05, 7.23059461455e-01, 3.45091893771e+03, 4.14483034986e+03, 8.20419961583e+05 
1.53767676768e+02, 6.68677761307e+07, 9.47461437415e+02, 1.93742483421e-04, 8.90817527910e+05, 7.23369165513e-01, 3.45053264104e+03, 4.14379946417e+03, 8.20241804730e+05 
1.53767676768e+02, 6.73697795226e+07, 9.47691243151e+02, 1.93857212459e-04, 8.91152346032e+05, 7.23678643624e-01, 3.45014685018e+03, 4.14277179086e+03, 8.20064024799e+05 
1.53767676768e+02, 6.78717829146e+07, 9.47920710562e+02, 1.93971877727e-04, 8.91487316600e+05, 7.23987896417e-01, 3.44976156442e+03, 4.14174731237e+03, 8.19886620299e+05 
1.53767676768e+02, 6.83737863065e+07, 9.48149840952e+02, 1.94086479607e-04, 8.91822438746e+05, 7.24296924519e-01, 3.44937678305e+03, 4.14072601128e+03, 8.19709589750e+05 
1.53767676768e+02, 6.88757896985e+07, 9.48378635614e+02, 1.94201018480e-04, 8.92157711608e+05, 7.24605728552e-01, 3.44899250537e+03, 4.13970787030e+03, 8.19532931681e+05 
1.53767676768e+02, 6.93777930905e+07, 9.48607095834e+02, 1.94315494724e-04, 8.92493134327e+05, 7.24914309137e-01, 3.44860873066e+03, 4.13869287229e+03, 8.19356644631e+05 
1.53767676768e+02, 6.98797964824e+07, 9.48835222889e+02, 1.94429908714e-04, 8.92828706054e+05, 7.25222666889e-01, 3.44822545823e+03, 4.13768100026e+03, 8.19180727146e+05 
1.53767676768e+02, 7.03817998744e+07, 9.49063018050e+02, 1.94544260822e-04, 8.93164425943e+05, 7.25530802419e-01, 3.44784268737e+03, 4.13667223733e+03, 8.19005177784e+05 
1.53767676768e+02, 7.08838032663e+07, 9.49290482577e+02, 1.94658551418e-04, 8.93500293155e+05, 7.25838716336e-01, 3.44746041738e+03, 4.13566656679e+03, 8.18829995109e+05 
1.53767676768e+02, 7.13858066583e+07, 9.49517617726e+02, 1.94772780871e-04, 8.93836306856e+05, 7.26146409243e-01, 3.44707864756e+03, 4.13466397203e+03, 8.18655177696e+05 
1.53767676768e+02, 7.18878100503e+07, 9.49744424741e+02, 1.94886949545e-04, 8.94172466219e+05, 7.26453881743e-01, 3.44669737722e+03, 4.13366443659e+03, 8.18480724128e+05 
1.53767676768e+02, 7.23898134422e+07, 9.49970904862e+02, 1.95001057803e-04, 8.94508770422e+05, 7.26761134432e-01, 3.44631660565e+03, 4.13266794415e+03, 8.18306632997e+05 
1.53767676768e+02, 7.28918168342e+07, 9.50197059319e+02, 1.95115106006e-04, 8.94845218649e+05, 7.27068167905e-01, 3.44593633217e+03, 4.13167447851e+03, 8.18132902904e+05 
1.53767676768e+02, 7.33938202261e+07, 9.50422889336e+02, 1.95229094512e-04, 8.95181810088e+05, 7.27374982752e-01, 3.44555655607e+03, 4.13068402359e+03, 8.17959532458e+05 
